id,title,original_title,release_date,release_year,release_month,release_season,movie_age,budget,revenue,roi,popularity,vote_average,vote_count,all_genres,main_genre,director_name,top_3_cast
579974,RRR,రౌద్రం రణం రుధిరం,2022-03-24,2022,3,Spring,3,69000000.0,160000000,2.318840579710145,11.6735,7.744,1483,Action|Adventure|Drama,Action,S. S. Rajamouli,N.T. Rama Rao Jr.|Ram Charan|Olivia Morris
580489,Venom: Let There Be Carnage,Venom: Let There Be Carnage,2021-09-30,2021,9,Fall,4,110000000.0,506863592,4.607850836363636,13.0951,6.759,10891,Science Fiction|Action|Adventure,Science Fiction,Andy Serkis,Tom Hardy|Woody Harrelson|Michelle Williams
587272,Father There Is Only One,Padre no hay más que uno,2019-08-02,2019,8,Summer,6,3400000.0,15894372,4.674815294117647,13.4897,7.7,756,Comedy|Family,Comedy,Santiago Segura,Santiago Segura|Toni Acosta|Martina D’Antiochia
588228,The Tomorrow War,The Tomorrow War,2021-09-03,2021,9,Fall,4,200000000.0,14400000,0.072,11.9289,7.488,3893,Action|Science Fiction|Adventure,Action,Chris McKay,Chris Pratt|Yvonne Strahovski|J.K. Simmons
602223,The Forever Purge,The Forever Purge,2021-06-30,2021,6,Summer,4,18000000.0,76994245,4.277458055555556,8.6701,6.892,2607,Action|Horror|Thriller,Action,Everardo Gout,Ana de la Reguera|Josh Lucas|Willow Beuoy
603692,John Wick: Chapter 4,John Wick: Chapter 4,2023-03-22,2023,3,Spring,2,100000000.0,440157245,4.40157245,16.9549,7.717,7516,Action|Thriller|Crime,Action,Chad Stahelski,Keanu Reeves|Donnie Yen|Bill Skarsgård
604079,The Long Walk,The Long Walk,2025-09-10,2025,9,Fall,0,20000000.0,54054069,2.70270345,27.663,6.927,889,Thriller|Science Fiction|Horror,Thriller,Francis Lawrence,Cooper Hoffman|David Jonsson|Garrett Wareing
615453,Ne Zha,哪吒之魔童降世,2019-07-26,2019,7,Summer,6,22000000.0,742718496,33.75993163636364,21.3635,7.9,738,Animation|Fantasy|Adventure,Animation,Jiao Zi,Lu Yanting|Joseph|Han Mo
615457,Nobody,Nobody,2021-03-18,2021,3,Spring,4,16000000.0,57512470,3.594529375,11.521,7.899,7919,Action|Thriller,Action,Ilya Naishuller,Bob Odenkirk|Aleksey Serebryakov|Connie Nielsen
616037,Thor: Love and Thunder,Thor: Love and Thunder,2022-07-06,2022,7,Summer,3,250000000.0,760900000,3.0436,10.3303,6.39,8234,Fantasy|Action|Comedy,Fantasy,Taika Waititi,Chris Hemsworth|Natalie Portman|Christian Bale
617126,The Fantastic 4: First Steps,The Fantastic 4: First Steps,2025-07-23,2025,7,Summer,0,200000000.0,521858728,2.60929364,54.9853,7.024,2614,Science Fiction|Adventure|Action,Science Fiction,Matt Shakman,Pedro Pascal|Vanessa Kirby|Ebon Moss-Bachrach
624860,The Matrix Resurrections,The Matrix Resurrections,2021-12-16,2021,12,Winter,4,190000000.0,156497322,0.8236701157894737,11.984,6.4,6203,Science Fiction|Action|Adventure,Science Fiction,Lana Wachowski,Keanu Reeves|Carrie-Anne Moss|Yahya Abdul-Mateen II
634649,Spider-Man: No Way Home,Spider-Man: No Way Home,2021-12-15,2021,12,Winter,4,200000000.0,1921847111,9.609235555,19.0146,7.937,21338,Action|Adventure|Science Fiction,Action,Jon Watts,Tom Holland|Zendaya|Benedict Cumberbatch
635302,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,劇場版「鬼滅の刃」無限列車編,2020-10-16,2020,10,Fall,5,15700000.0,523542183,33.34663585987261,11.5052,8.211,4328,Animation|Action|Fantasy,Animation,Haruo Sotozaki,Natsuki Hanae|Akari Kito|Hiro Shimono
637649,Wrath of Man,Wrath of Man,2021-04-22,2021,4,Spring,4,40000000.0,103966489,2.599162225,11.3451,7.591,5833,Thriller|Crime|Drama,Thriller,Guy Ritchie,Jason Statham|Holt McCallany|Rocci Williams
639988,No Other Choice,어쩔수가없다,2025-09-24,2025,9,Fall,0,12200000.0,20072255,1.6452668032786886,19.6321,7.689,95,Crime|Drama|Thriller,Crime,Park Chan-wook,Lee Byung-hun|Son Ye-jin|Park Hee-soon
640344,Me Against You: Mr. S's Vendetta,Me contro Te: Il film - La vendetta del Signor S,2020-01-17,2020,1,Winter,5,75000.0,9500000,126.66666666666667,6.8707,8.0,469,Family|Fantasy,Family,Gianluca Leuzzi,Sofia Scalia|Luigi Calagna|Antonella Carone
653346,Kingdom of the Planet of the Apes,Kingdom of the Planet of the Apes,2024-05-08,2024,5,Spring,1,160000000.0,397378150,2.4836134375,21.4301,7.056,3993,Science Fiction|Adventure|Action,Science Fiction,Wes Ball,Owen Teague|Freya Allan|Kevin Durand
656908,Ramayana: Part One,रामायण,2026-11-06,2026,11,Fall,-1,230000000.0,0,0.0,11.7279,0.0,0,Action|Drama|Fantasy,Action,Nitesh Tiwari,Ranbir Kapoor|Sai Pallavi|Ravi Dubey
661374,Glass Onion: A Knives Out Mystery,Glass Onion: A Knives Out Mystery,2022-11-23,2022,11,Fall,3,40000000.0,15000000,0.375,25.2698,7.0,6244,Comedy|Crime|Mystery,Comedy,Rian Johnson,Daniel Craig|Edward Norton|Janelle Monáe
667538,Transformers: Rise of the Beasts,Transformers: Rise of the Beasts,2023-06-06,2023,6,Summer,2,195000000.0,441381193,2.2634932974358972,11.711,7.2,5095,Science Fiction|Adventure|Action,Science Fiction,Steven Caple Jr.,Anthony Ramos|Dominique Fishback|Peter Cullen
668742,Father There Is Only One 2,Padre no hay más que uno 2: la llegada de la suegra,2020-07-29,2020,7,Summer,5,4000000.0,14871307,3.71782675,9.3868,7.524,564,Comedy|Family,Comedy,Santiago Segura,Santiago Segura|Toni Acosta|Martina D’Antiochia
693134,Dune: Part Two,Dune: Part Two,2024-02-27,2024,2,Winter,1,190000000.0,714844358,3.7623387263157895,17.7939,8.134,7258,Science Fiction|Adventure,Science Fiction,Denis Villeneuve,Timothée Chalamet|Zendaya|Rebecca Ferguson
696506,Mickey 17,Mickey 17,2025-02-28,2025,2,Winter,0,118000000.0,131847147,1.1173487033898306,15.5404,6.84,2976,Science Fiction|Comedy|Adventure,Science Fiction,Bong Joon Ho,Robert Pattinson|Naomi Ackie|Steven Yeun
701387,Bugonia,Bugonia,2025-10-23,2025,10,Fall,0,50000000.0,34817177,0.69634354,59.4694,7.4,771,Science Fiction|Crime,Science Fiction,Yorgos Lanthimos,Emma Stone|Jesse Plemons|Aidan Delbis
733982,It's me against you - The mystery of the spellbound school,Me contro Te: Il film - Il mistero della scuola incantata,2021-08-18,2021,8,Summer,4,4180000.0,5606810,1.341342105263158,6.8272,8.051,78,Family|Fantasy,Family,Gianluca Leuzzi,Sofia Scalia|Luigi Calagna|Michele Savoia
739405,Operation Fortune: Ruse de Guerre,Operation Fortune: Ruse de Guerre,2023-01-04,2023,1,Winter,2,50000000.0,48983306,0.97966612,13.1546,6.471,1781,Action|Comedy|Thriller,Action,Guy Ritchie,Jason Statham|Aubrey Plaza|Cary Elwes
748783,The Garfield Movie,The Garfield Movie,2024-04-30,2024,4,Spring,1,60000000.0,254907482,4.248458033333334,12.1448,7.027,1360,Family|Comedy|Adventure|Animation,Family,Mark Dindal,Chris Pratt|Samuel L. Jackson|Hannah Waddingham
749170,Heads of State,Heads of State,2025-06-24,2025,6,Summer,0,100.0,0,0.0,14.5821,6.863,867,Action|Thriller|Comedy,Action,Ilya Naishuller,John Cena|Idris Elba|Priyanka Chopra Jonas
756999,The Black Phone,The Black Phone,2022-06-16,2022,6,Summer,3,16000000.0,161441914,10.090119625,12.6271,7.5,5540,Horror|Thriller,Horror,Scott Derrickson,Mason Thames|Madeleine McGraw|Ethan Hawke
757725,Shadow Force,Shadow Force,2025-05-01,2025,5,Spring,0,40000000.0,5,1.25e-07,10.3388,6.37,219,Action|Thriller,Action,Joe Carnahan,Kerry Washington|Omar Sy|Jahleel Kamara
760329,The Smashing Machine,The Smashing Machine,2025-10-01,2025,10,Fall,0,50000000.0,10057115,0.2011423,16.2442,6.547,296,History|Drama,History,Benny Safdie,Dwayne Johnson|Emily Blunt|Ryan Bader
762441,A Quiet Place: Day One,A Quiet Place: Day One,2024-06-26,2024,6,Summer,1,67000000.0,261907653,3.909069447761194,11.3869,6.686,3053,Horror|Science Fiction|Thriller,Horror,Michael Sarnoski,Lupita Nyong'o|Joseph Quinn|Alex Wolff
762509,Mufasa: The Lion King,Mufasa: The Lion King,2024-12-18,2024,12,Winter,1,200000000.0,722631756,3.61315878,15.8732,7.34,2461,Adventure|Family|Animation,Adventure,Barry Jenkins,"Aaron Pierre|Kelvin Harrison, Jr.|Tiffany Boone"
766507,Prey,Prey,2022-08-02,2022,8,Summer,3,65000000.0,0,0.0,14.478,7.675,7385,Thriller|Action|Science Fiction,Thriller,Dan Trachtenberg,Amber Midthunder|Dakota Beavers|Michelle Thrush
785209,Playground,Un monde,2021-10-20,2021,10,Fall,4,1183025.0,0,0.0,10.4736,7.0,171,Drama,Drama,Laura Wandel,Maya Vanderbeque|Günter Duret|Elsa Laforge
785663,Old Henry,Old Henry,2021-10-01,2021,10,Fall,4,1500000.0,77463,0.051642,123.9923,7.285,641,Western|Action|Drama,Western,Potsy Ponciroli,Tim Blake Nelson|Scott Haze|Gavin Lewis
786892,Furiosa: A Mad Max Saga,Furiosa: A Mad Max Saga,2024-05-22,2024,5,Spring,1,168000000.0,174287546,1.037425869047619,26.208,7.462,4533,Action|Science Fiction|Adventure,Action,George Miller,Anya Taylor-Joy|Chris Hemsworth|Tom Burke
793937,The School of the Magical Animals,Die Schule der magischen Tiere,2021-10-14,2021,10,Fall,4,11700000.0,22028248,1.8827562393162394,10.9356,6.247,91,Family|Adventure|Fantasy,Family,Gregor Schnitzler,Emilia Maier|Leonard Artur Conrads|Loris Sichrovsky
798645,The Running Man,The Running Man,2025-11-11,2025,11,Fall,0,110000000.0,66263567,0.6023960636363637,370.0244,6.776,421,Action|Thriller|Science Fiction,Action,Edgar Wright,Glen Powell|Josh Brolin|Colman Domingo
803796,KPop Demon Hunters,KPop Demon Hunters,2025-06-20,2025,6,Summer,0,100000000.0,24619953,0.24619953,79.9463,8.188,2028,Fantasy|Music|Comedy|Animation,Fantasy,Chris Appelhans,Arden Cho|May Hong|Ji-young Yoo
812583,Wake Up Dead Man: A Knives Out Mystery,Wake Up Dead Man: A Knives Out Mystery,2025-11-26,2025,11,Fall,0,210000000.0,4000000,0.01904761904761905,332.8821,7.5,320,Thriller|Mystery|Drama,Thriller,Rian Johnson,Daniel Craig|Josh O'Connor|Glenn Close
820525,After Everything,After Everything,2023-09-13,2023,9,Fall,2,14000000.0,10644463,0.7603187857142857,14.5901,6.889,966,Romance|Drama,Romance,Castille Landon,Hero Fiennes Tiffin|Josephine Langford|Mimi Keene
822119,Captain America: Brave New World,Captain America: Brave New World,2025-02-12,2025,2,Winter,0,180000000.0,415101577,2.3061198722222223,17.565,6.006,2791,Action|Thriller|Science Fiction,Action,Julius Onah,Anthony Mackie|Harrison Ford|Danny Ramirez
823219,Flow,Straume,2024-08-29,2024,8,Summer,1,3700000.0,17660107,4.773001891891892,17.7191,8.123,2479,Animation|Adventure|Fantasy|Family,Animation,Gints Zilbalodis,
823464,Godzilla x Kong: The New Empire,Godzilla x Kong: The New Empire,2024-03-27,2024,3,Spring,1,150000000.0,571750016,3.811666773333333,16.4069,7.072,4421,Action|Adventure|Science Fiction,Action,Adam Wingard,Rebecca Hall|Brian Tyree Henry|Dan Stevens
839033,The Lord of the Rings: The War of the Rohirrim,The Lord of the Rings: The War of the Rohirrim,2024-12-05,2024,12,Winter,1,30000000.0,20658572,0.6886190666666666,12.5212,6.567,739,Animation|Fantasy|Adventure|Action,Animation,Kenji Kamiyama,Brian Cox|Gaia Wise|Luke Pasqualino
840326,Sisu,Sisu,2022-09-09,2022,9,Fall,3,6600000.0,14281199,2.1638180303030303,13.0431,7.403,2537,Action|War,Action,Jalmari Helander,Jorma Tommila|Aksel Hennie|Jack Doolan
845781,Red One,Red One,2024-10-31,2024,10,Fall,1,250000000.0,185700759,0.742803036,28.1456,7.033,2771,Action|Comedy|Fantasy,Action,Jake Kasdan,Dwayne Johnson|Chris Evans|Lucy Liu
861451,Martin,Martin,2024-10-11,2024,10,Fall,1,17647000.0,3247000,0.1839972799909333,17.267,4.058,26,Action|Drama|Thriller,Action,A. P. Arjun,Dhruva Sarja|Vaibhavi Shandilya|Anveshi Jain
866398,The Beekeeper,The Beekeeper,2024-01-08,2024,1,Winter,1,35000000.0,152720535,4.363443857142857,13.5364,7.3,3904,Action|Crime|Thriller,Action,David Ayer,Jason Statham|Emmy Raver-Lampman|Josh Hutcherson
870028,The Accountant²,The Accountant²,2025-04-23,2025,4,Spring,0,80000000.0,102123366,1.276542075,11.387,7.125,1504,Mystery|Crime|Thriller,Mystery,Gavin O'Connor,Ben Affleck|Jon Bernthal|Cynthia Addai-Robinson
870360,The Day the Earth Blew Up: A Looney Tunes Movie,The Day the Earth Blew Up: A Looney Tunes Movie,2024-08-01,2024,8,Summer,1,15000000.0,15076954,1.0051302666666666,16.9693,7.682,181,Family|Comedy|Adventure|Animation|Science Fiction,Family,Peter Browngardt,Eric Bauza|Candi Milo|Peter MacNicol
872585,Oppenheimer,Oppenheimer,2023-07-19,2023,7,Summer,2,100000000.0,952000000,9.52,17.8181,8.0,11039,Drama|History,Drama,Christopher Nolan,Cillian Murphy|Emily Blunt|Matt Damon
882569,Guy Ritchie's The Covenant,Guy Ritchie's The Covenant,2023-04-19,2023,4,Spring,2,55000000.0,21948551,0.3990645636363636,12.3029,7.729,2969,War|Action|Thriller,War,Guy Ritchie,Jake Gyllenhaal|Dar Salim|Sean Sagar
911430,F1,F1,2025-06-25,2025,6,Summer,0,250000000.0,631527111,2.526108444,50.3982,7.8,2746,Action|Drama,Action,Joseph Kosinski,Brad Pitt|Damson Idris|Javier Bardem
912425,They Don't Come in Peace,Eles Não Vem em Paz,2022-08-22,2022,8,Summer,3,2500.0,0,0.0,6.8935,0.0,0,Thriller|Drama|Science Fiction,Thriller,Pedro Oranges,Teka Romualdo|Gustavo Coelho|Dante Preto
912649,Venom: The Last Dance,Venom: The Last Dance,2024-10-22,2024,10,Fall,1,120000000.0,478937618,3.991146816666667,20.4817,6.673,3888,Action|Science Fiction|Adventure,Action,Kelly Marcel,Tom Hardy|Chiwetel Ejiofor|Juno Temple
933260,The Substance,The Substance,2024-09-07,2024,9,Fall,1,17500000.0,76506196,4.371782628571428,16.2268,7.146,5424,Drama|Horror|Science Fiction,Drama,Coralie Fargeat,Demi Moore|Margaret Qualley|Dennis Quaid
936108,Smurfs,Smurfs,2025-07-05,2025,7,Summer,0,58000000.0,124157356,2.1406440689655173,15.6763,5.9,221,Animation|Family|Fantasy,Animation,Chris Miller,Rihanna|James Corden|Nick Offerman
937278,A Man Called Otto,A Man Called Otto,2022-12-28,2022,12,Winter,3,50000000.0,108961677,2.17923354,13.3581,7.761,3345,Comedy|Drama,Comedy,Marc Forster,Tom Hanks|Mariana Treviño|Cameron Britton
937941,Shelby Oaks,Shelby Oaks,2025-10-02,2025,10,Fall,0,1400000.0,2350523,1.678945,27.8053,5.767,120,Horror|Mystery,Horror,Chris Stuckmann,Camille Sullivan|Sarah Durn|Brendan Sexton III
939243,Sonic the Hedgehog 3,Sonic the Hedgehog 3,2024-12-19,2024,12,Winter,1,122000000.0,492162604,4.034119704918033,22.7129,7.644,3047,Action|Science Fiction|Comedy|Family,Action,Jeff Fowler,Jim Carrey|Ben Schwartz|Keanu Reeves
940551,Migration,Migration,2023-12-06,2023,12,Winter,2,72000000.0,298776052,4.149667388888889,13.352,7.374,2140,Family|Comedy|Adventure|Animation,Family,Benjamin Renner,Kumail Nanjiani|Elizabeth Banks|Caspar Jennings
941109,Play Dirty,Play Dirty,2025-09-30,2025,9,Fall,0,2500000.0,0,0.0,16.5836,6.603,496,Crime,Crime,Shane Black,Mark Wahlberg|LaKeith Stanfield|Rosa Salazar
945961,Alien: Romulus,Alien: Romulus,2024-08-13,2024,8,Summer,1,80000000.0,350865342,4.385816775,13.7537,7.176,4140,Horror|Science Fiction,Horror,Fede Álvarez,Cailee Spaeny|David Jonsson|Archie Renaux
949423,Pearl,Pearl,2022-09-16,2022,9,Fall,3,1000000.0,10139416,10.139416,13.9419,7.244,2399,Horror|Thriller,Horror,Ti West,Mia Goth|David Corenswet|Tandi Wright
950387,A Minecraft Movie,A Minecraft Movie,2025-03-31,2025,3,Spring,0,150000000.0,957949195,6.386327966666666,28.6951,6.329,2569,Family|Fantasy|Comedy|Adventure|Action,Family,Jared Hess,Jason Momoa|Jack Black|Sebastian Eugene Hansen
950396,The Gorge,The Gorge,2025-02-13,2025,2,Winter,0,70000000.0,0,0.0,17.8803,7.7,3216,Romance|Science Fiction|Thriller,Romance,Scott Derrickson,Miles Teller|Anya Taylor-Joy|Sigourney Weaver
967941,Wicked: For Good,Wicked: For Good,2025-11-19,2025,11,Fall,0,150000000.0,447611085,2.9840739,101.1394,6.736,436,Fantasy|Adventure|Romance,Fantasy,Jon M. Chu,Ariana Grande|Cynthia Erivo|Jonathan Bailey
975225,Spinal Tap II: The End Continues,Spinal Tap II: The End Continues,2025-09-12,2025,9,Fall,0,22600000.0,1674926,0.07411176991150442,15.36,6.662,37,Music|Comedy,Music,Rob Reiner,Christopher Guest|Michael McKean|Harry Shearer
976573,Elemental,Elemental,2023-06-14,2023,6,Summer,2,200000000.0,496444308,2.48222154,13.5172,7.591,5052,Family|Fantasy|Comedy|Romance|Animation,Family,Peter Sohn,Leah Lewis|Mamoudou Athie|Ronnie del Carmen
980477,Ne Zha 2,哪吒之魔童闹海,2025-01-29,2025,1,Winter,0,80000000.0,2150000000,26.875,108.8272,8.06,490,Animation|Fantasy|Adventure|Action,Animation,Jiao Zi,Lu Yanting|Joseph|Han Mo
982271,Book Club: The Next Chapter,Book Club: The Next Chapter,2023-05-11,2023,5,Spring,2,20000000.0,27849137,1.39245685,7.2174,6.3,209,Comedy|Romance,Comedy,Bill Holderman,Diane Keaton|Jane Fonda|Candice Bergen
986056,Thunderbolts*,Thunderbolts*,2025-04-30,2025,4,Spring,0,180000000.0,382436917,2.124649538888889,20.9633,7.315,2965,Action|Science Fiction|Adventure,Action,Jake Schreier,Florence Pugh|Sebastian Stan|Julia Louis-Dreyfus
986097,HIM,HIM,2025-09-18,2025,9,Fall,0,27000000.0,27601423,1.0222749259259258,18.3461,5.821,246,Horror|Mystery,Horror,Justin Tipping,Marlon Wayans|Tyriq Withers|Julia Fox
1007734,Nobody 2,Nobody 2,2025-08-13,2025,8,Summer,0,25000000.0,41618135,1.6647254,32.873,7.043,1049,Action|Thriller,Action,Timo Tjahjanto,Bob Odenkirk|Connie Nielsen|John Ortiz
1009640,Valiant One,Valiant One,2025-01-30,2025,1,Winter,0,10000000.0,1236630,0.123663,17.0615,6.789,90,War|Thriller|Action,War,Steve Barnett,Chase Stokes|Lana Condor|Desmin Borges
1010756,The Strangers: Chapter 2,The Strangers: Chapter 2,2025-09-25,2025,9,Fall,0,8000000.0,21855027,2.731878375,30.0249,6.069,160,Horror|Thriller,Horror,Renny Harlin,Madelaine Petsch|Froy Gutierrez|Gabriel Basso
1011477,Karate Kid: Legends,Karate Kid: Legends,2025-05-08,2025,5,Spring,0,45000000.0,105456077,2.3434683777777776,16.9893,7.1,996,Action|Adventure|Drama,Action,Jonathan Entwistle,Jackie Chan|Ben Wang|Joshua Jackson
1011985,Kung Fu Panda 4,Kung Fu Panda 4,2024-03-02,2024,3,Spring,1,80000000.0,548040835,6.8505104375,15.6261,7.027,3300,Animation|Family|Action|Comedy|Adventure|Fantasy,Animation,Mike Mitchell,Jack Black|Awkwafina|Viola Davis
1022787,Elio,Elio,2025-06-18,2025,6,Summer,0,150000000.0,153797125,1.0253141666666667,44.2621,6.975,702,Family|Comedy|Adventure|Animation|Science Fiction,Family,Madeline Sharafian,Yonas Kibreab|Remy Edgerly|Zoe Saldaña
1022789,Inside Out 2,Inside Out 2,2024-06-11,2024,6,Summer,1,200000000.0,1698863816,8.49431908,28.9048,7.55,6295,Animation|Adventure|Comedy|Family,Animation,Kelsey Mann,Amy Poehler|Maya Hawke|Kensington Tallman
1026202,Giantess Battle Attack!,Giantess Battle Attack!,2022-10-20,2022,10,Fall,3,100000.0,0,0.0,7.6043,5.8,25,Science Fiction|Comedy|Horror,Science Fiction,Jim Wynorski,Ivy Smith|Brian Gross|Masuimi Max
1033148,Die My Love,Die My Love,2025-10-06,2025,10,Fall,0,20000000.0,7421995,0.37109975,112.4894,6.5,127,Drama|Thriller,Drama,Lynne Ramsay,Jennifer Lawrence|Robert Pattinson|Sissy Spacek
1034541,Terrifier 3,Terrifier 3,2024-10-09,2024,10,Fall,1,2000000.0,90322103,45.1610515,13.9316,6.814,1827,Horror|Thriller,Horror,Damien Leone,Lauren LaVera|David Howard Thornton|Samantha Scaffidi
1035259,The Naked Gun,The Naked Gun,2025-07-30,2025,7,Summer,0,42000000.0,102147396,2.432080857142857,24.6503,6.489,1159,Action|Comedy|Crime,Action,Akiva Schaffer,Liam Neeson|Pamela Anderson|Paul Walter Hauser
1038392,The Conjuring: Last Rites,The Conjuring: Last Rites,2025-09-03,2025,9,Fall,0,55000000.0,494553512,8.991882036363636,44.5356,7.0,1443,Horror,Horror,Michael Chaves,Vera Farmiga|Patrick Wilson|Mia Tomlinson
1054867,One Battle After Another,One Battle After Another,2025-09-23,2025,9,Fall,0,175000000.0,202818413,1.15896236,82.8097,7.496,1842,Thriller|Crime|Action,Thriller,Paul Thomas Anderson,Leonardo DiCaprio|Sean Penn|Chase Infiniti
1058537,Angels Fallen: Warriors of Peace,Angels Fallen: Warriors of Peace,2024-07-09,2024,7,Summer,1,3200000.0,0,0.0,9.6121,6.092,65,Horror|Action|Fantasy|Adventure,Horror,Ali Zamani,Josh Burdett|Arifin Putra|Cuba Gooding Jr.
1061474,Superman,Superman,2025-07-09,2025,7,Summer,0,225000000.0,616684465,2.7408198444444443,52.2206,7.405,3973,Science Fiction|Adventure|Action,Science Fiction,James Gunn,David Corenswet|Rachel Brosnahan|Nicholas Hoult
1062722,Frankenstein,Frankenstein,2025-10-17,2025,10,Fall,0,120000000.0,480678,0.00400565,103.8781,7.758,2192,Drama|Fantasy|Horror,Drama,Guillermo del Toro,Oscar Isaac|Jacob Elordi|Christoph Waltz
1064213,Anora,Anora,2024-10-14,2024,10,Fall,1,6000000.0,56286295,9.381049166666667,14.6834,7.049,2780,Drama|Comedy|Romance,Drama,Sean Baker,Mikey Madison|Mark Eydelshteyn|Yura Borisov
1064307,Spermageddon,Spermageddon,2025-02-21,2025,2,Winter,0,3000000.0,1333332,0.444444,18.659,6.422,103,Animation|Adventure|Fantasy|Comedy,Animation,Tommy Wirkola,Christian Mikkelsen|Nasrin Khusrawi|Aksel Hennie
1068452,Hi Nanna,హాయ్ నాన్న,2023-12-07,2023,12,Winter,2,7819000.0,9184966,1.1746982990152193,12.1547,7.974,57,Drama|Family|Romance,Drama,Shouryuv,Nani|Mrunal Thakur|Baby Kiara Khanna
1071585,M3GAN 2.0,M3GAN 2.0,2025-06-25,2025,6,Summer,0,15000000.0,39085942,2.605729466666667,22.6096,7.369,1020,Action|Science Fiction|Thriller,Action,Gerard Johnstone,Allison Williams|Violet McGraw|Amie Donald
1076897,Kaamelott: The Second Chapter (Part I),"Kaamelott - Deuxième volet, partie 1",2025-10-22,2025,10,Fall,0,20000000.0,0,0.0,10.3937,6.347,62,Adventure|Fantasy|Comedy|History,Adventure,Alexandre Astier,Alexandre Astier|Jean-Christophe Hembert|Thomas Cousseau
1078605,Weapons,Weapons,2025-08-04,2025,8,Summer,0,38000000.0,265894217,6.997216236842105,22.2482,7.31,2487,Horror|Mystery,Horror,Zach Cregger,Julia Garner|Josh Brolin|Alden Ehrenreich
1079485,Winnie-the-Pooh: Blood and Honey 2,Winnie-the-Pooh: Blood and Honey 2,2024-03-26,2024,3,Spring,1,500000.0,7582541,15.165082,12.588,5.861,433,Horror|Thriller,Horror,Rhys Frake-Waterfield,Scott Chambers|Tallulah Evans|Ryan Oliva
1083637,Kantara - A Legend: Chapter 1,ಕಾಂತಾರ: ಅಧ್ಯಾಯ - ೧,2025-10-01,2025,10,Fall,0,14000000.0,91000000,6.5,191.1917,7.0,47,Action|Drama|Fantasy,Action,Rishab Shetty,Rishab Shetty|Rukmini Vasanth|Jayaram
1084199,Companion,Companion,2025-01-22,2025,1,Winter,0,10000000.0,36809101,3.6809101,16.5588,7.0,1907,Horror|Science Fiction|Thriller,Horror,Drew Hancock,Sophie Thatcher|Jack Quaid|Lukas Gage
1084242,Zootopia 2,Zootopia 2,2025-11-26,2025,11,Fall,0,150000000.0,992270004,6.61513336,409.1167,7.683,562,Animation|Comedy|Adventure|Family|Mystery,Animation,Jared Bush,Ginnifer Goodwin|Jason Bateman|Ke Huy Quan
1087192,How to Train Your Dragon,How to Train Your Dragon,2025-06-06,2025,6,Summer,0,150000000.0,636251264,4.241675093333333,35.5318,7.985,2243,Fantasy|Family|Action|Adventure,Fantasy,Dean DeBlois,Mason Thames|Nico Parker|Gerard Butler
1087891,The Amateur,The Amateur,2025-04-09,2025,4,Spring,0,60000000.0,95956038,1.5992673,12.2856,6.972,1378,Thriller|Action,Thriller,James Hawes,Rami Malek|Holt McCallany|Danny Sapani
1097549,Babygirl,Babygirl,2024-12-25,2024,12,Winter,1,20000000.0,60934894,3.0467447,10.585,5.716,1022,Drama|Romance,Drama,Halina Reijn,Nicole Kidman|Harris Dickinson|Antonio Banderas
1100988,28 Years Later,28 Years Later,2025-06-18,2025,6,Summer,0,60000000.0,151289671,2.5214945166666665,16.5309,6.664,1768,Horror|Thriller|Science Fiction,Horror,Danny Boyle,Jodie Comer|Alfie Williams|Aaron Taylor-Johnson
1109086,War 2,वॉर 2,2025-08-13,2025,8,Summer,0,47000000.0,3096145,0.06587542553191489,13.6693,5.6,45,Action|Adventure|Thriller,Action,Ayan Mukerji,N.T. Rama Rao Jr.|Hrithik Roshan|Kiara Advani
1124566,Sentimental Value,Affeksjonsverdi,2025-08-20,2025,8,Summer,0,7800000.0,6757440,0.8663384615384615,27.809,7.6,139,Drama,Drama,Joachim Trier,Renate Reinsve|Stellan Skarsgård|Inga Ibsdotter Lilleaas
1125257,Freakier Friday,Freakier Friday,2025-08-06,2025,8,Summer,0,42000000.0,152889065,3.6402158333333334,15.1698,6.843,509,Comedy|Fantasy|Family,Comedy,Nisha Ganatra,Lindsay Lohan|Jamie Lee Curtis|Julia Butters
1128650,The Prosecutor,誤判,2024-12-08,2024,12,Winter,1,38500000.0,128093757,3.3271105714285714,37.4994,6.8,159,Action|Drama|Crime|Thriller,Action,Donnie Yen,Donnie Yen|Francis Ng Chun-Yu|Julian Cheung Chi-Lam
1137350,The Phoenician Scheme,The Phoenician Scheme,2025-05-23,2025,5,Spring,0,30000000.0,40313783,1.3437927666666667,12.6695,6.645,646,Comedy|Adventure|Crime,Comedy,Wes Anderson,Benicio del Toro|Mia Threapleton|Michael Cera
1137743,Moon Students,Moon Students,2023-06-13,2023,6,Summer,2,200000.0,0,0.0,13.3751,2.7,3,Drama,Drama,Daniel Holland,Sydney Carvill|Eddie Navarro|Nicholas Thurkettle
1140535,Presence,Presence,2025-01-17,2025,1,Winter,0,2000000.0,10498407,5.2492035,11.8901,6.11,621,Horror|Thriller|Drama,Horror,Steven Soderbergh,Callina Liang|Lucy Liu|Chris Sullivan
1151031,Bring Her Back,Bring Her Back,2025-05-28,2025,5,Spring,0,15000000.0,39123752,2.608250133333333,13.0604,7.414,1226,Horror,Horror,Michael Philippou,Billy Barratt|Sally Hawkins|Mischa Heywood
